t'Distributor' Guidance Disruptor Blueprint*	0	0	3	0	B6-XE8 - RC Ammunition -R	Bp Copy Faction	Помехопостановщики наводке орудий*
Small Liquid Cooled Electronics I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — энергосеть*
Small Liquid Cooled Electronics I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — энергосеть*
Small Low Friction Nozzle Joints I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — астронавигация*
Small Low Friction Nozzle Joints I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — астронавигация*
Small Memetic Algorithm Bank I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль для сканирования*
Small Memetic Algorithm Bank I Blueprint*	10	20	95	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль для сканирования*
Small Memetic Algorithm Bank II Blueprint*	3	2	3	0	B6-XE8 - RC Ammunition -R	Bp Copy T2	Тюнинг-модуль для сканирования*
Small Nanobot Accelerator I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — броня*
Small Nanobot Accelerator I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — броня*
Small Nanobot Accelerator I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — броня*
Small Nanobot Accelerator I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — броня*
Small Nanobot Accelerator I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — броня*
Small Nanobot Accelerator I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — броня*
Small Particle Dispersion Augmentor I Blueprint*	10	18	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — системы электронного противодействия*
Small Particle Dispersion Projector I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — системы электронного противодействия*
Small Particle Dispersion Projector I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — системы электронного противодействия*
Small Particle Dispersion Projector I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — системы электронного противодействия*
Small Particle Dispersion Projector I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — системы электронного противодействия*
Small Particle Dispersion Projector I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — системы электронного противодействия*
Small Particle Dispersion Projector I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — системы электронного противодействия*
Small Polycarbon Engine Housing I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — астронавигация*
Small Polycarbon Engine Housing I Blueprint*	10	16	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — астронавигация*
Small Polycarbon Engine Housing I Blueprint*	10	16	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — астронавигация*
Small Powergrid Subroutine Maximizer I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — энергосеть*
Small Powergrid Subroutine Maximizer I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — энергосеть*
Small Processor Overclocking Unit I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — энергосеть*
Small Processor Overclocking Unit I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — энергосеть*
Small Projectile Ambit Extension I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — баллистическое оружие*
Small Projectile Ambit Extension I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — баллистическое оружие*
Small Projectile Ambit Extension I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — баллистическое оружие*
Small Projectile Ambit Extension I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Ambit Extension I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Ambit Extension I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Burst Aerator I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — баллистическое оружие*
Small Projectile Burst Aerator I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — баллистическое оружие*
Small Projectile Burst Aerator I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — баллистическое оружие*
Small Projectile Burst Aerator I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Burst Aerator I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Burst Aerator I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Collision Accelerator I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — баллистическое оружие*
Small Projectile Collision Accelerator I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — баллистическое оружие*
Small Projectile Collision Accelerator I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — баллистическое оружие*
Small Projectile Collision Accelerator I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Collision Accelerator I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Collision Accelerator I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Locus Coordinator I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — баллистическое оружие*
Small Projectile Locus Coordinator I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — баллистическое оружие*
Small Projectile Locus Coordinator I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — баллистическое оружие*
Small Projectile Locus Coordinator I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Locus Coordinator I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Locus Coordinator I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Metastasis Adjuster I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — баллистическое оружие*
Small Projectile Metastasis Adjuster I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — баллистическое оружие*
Small Projectile Metastasis Adjuster I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — баллистическое оружие*
Small Projectile Metastasis Adjuster I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Metastasis Adjuster I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Projectile Metastasis Adjuster I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — баллистическое оружие*
Small Remote Capacitor Transmitter I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Установка дистанционного энергоснабжения*
Small Remote Capacitor Transmitter I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Установка дистанционного энергоснабжения*
Small Remote Capacitor Transmitter I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Установка дистанционного энергоснабжения*
Small Remote Capacitor Transmitter I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Установка дистанционного энергоснабжения*
Small Remote Capacitor Transmitter I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Установка дистанционного энергоснабжения*
Small Remote Repair Augmentor I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — броня*
Small Remote Repair Augmentor I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — броня*
Small Remote Repair Augmentor I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — броня*
Small Remote Repair Augmentor I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — броня*
Small Remote Repair Augmentor I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — броня*
Small Rocket Fuel Cache Partition I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — ракетное оружие*
Small Rocket Fuel Cache Partition I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — ракетное оружие*
Small Rocket Fuel Cache Partition I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Тюнинг-модуль — ракетное оружие*
Small Salvage Tackle I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль для переработки ресурсов*
Small Salvage Tackle I Blueprint*	10	20	97	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль для переработки ресурсов*
Small Salvage Tackle II Blueprint*	3	2	3	0	B6-XE8 - RC Ammunition -R	Bp Copy T2	Тюнинг-модуль для переработки ресурсов*
Small Salvage Tackle II Blueprint*	3	2	3	0	B6-XE8 - RC Ammunition -R	Bp Copy T2	Тюнинг-модуль для переработки ресурсов*
Small Secure Container Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Защищенный грузовой контейнер*
Small Secure Container Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Защищенный грузовой контейнер*
Small Secure Container Blueprint*	10	20	150	0	B6-XE8 - RC Ammunition -R	Bp* Container	Защищенный грузовой контейнер*
Small Secure Container Blueprint*	10	20	150	0	B6-XE8 - RC Ammunition -R	Bp* Container	Защищенный грузовой контейнер*
Small Secure Container Blueprint*	10	20	150	0	B6-XE8 - RC Ammunition -R	Bp* Container	Защищенный грузовой контейнер*
Small Secure Container Blueprint*	10	20	125	0	B6-XE8 - RC Ammunition -R	Bp* Container	Защищенный грузовой контейнер*
Small Secure Container Blueprint*	10	20	125	0	B6-XE8 - RC Ammunition -R	Bp* Container	Защищенный грузовой контейнер*
Small Semiconductor Memory Cell I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — энергосеть*
Small Semiconductor Memory Cell I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — энергосеть*
Small Semiconductor Memory Cell I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — энергосеть*
Small Semiconductor Memory Cell I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — энергосеть*
Small Sentry Damage Augmentor I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — дроны*
Small Sentry Damage Augmentor I Blueprint*	8	14	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — дроны*
Small Shield Booster I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Установка накачки силового поля*
Small Shield Booster I Blueprint*	1	2	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Установка накачки силового поля*
Small Shield Extender I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Расширитель щита*
Small Shield Extender I Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Расширитель щита*
Small Signal Disruption Amplifier I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль — системы электронного противодействия*
Small Signal Disruption Amplifier I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль — системы электронного противодействия*
Small Signal Focusing Kit I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rigs	Тюнинг-модуль для сканирования*
Small Signal Focusing Kit I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Тюнинг-модуль для сканирования*
Small Standard Container Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Грузовой контейнер*
Small Standard Container Blueprint*	10	20	-1	0	B6-XE8 - RC Ammunition -R	Bp* Container	Грузовой контейнер*
Small Standard Container Blueprint*	10	20	74	0	B6-XE8 - RC Ammunition -R	Bp* Container	Грузовой контейнер*
Small Standard Container Blueprint*	10	20	75	0	B6-XE8 - RC Ammunition -R	Bp* Container	Грузовой контейнер*
Small Standard Container Blueprint*	10	20	75	0	B6-XE8 - RC Ammunition -R	Bp* Container	Грузовой контейнер*
